job_posting_id,title,company_id,job_role_id,start_ymd,end_ymd,headcount,career_type,hire_type,region,edu_level,position_detail,main_duty,qualification,preference,disqualify_reason,process
3922,ERP 구축 IT컨설팅 서비스 운영 인력 신규 구축,117,231,20260519,20260620,19,신입,정규직,전북특별자치도,박사 이상,"데이터 기반 의사결정을 강화하는 연구소에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 ERP 구축이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 현업 부서와 우선순위를 조율하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 ERP 구축 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? ERP 구축 환경의 PMO 지원 및 결과 공유
? ERP 구축 환경의 경영진 보고
? ERP 구축 환경의 현황 분석 및 결과 공유
? ERP 구축 환경의 요구사항 정의
? ERP 구축 환경의 개선과제 도출 및 결과 공유
? ERP 구축 환경의 정보화 전략 수립
? ERP 구축 환경의 솔루션 비교 및 결과 공유","? ERP, 프레젠테이션 활용할 수 있는 분
? ERP 구축 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
? ERP 구축 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
? ERP 구축 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
? 문제를 작은 단위로 나누어 해결하는 분
? 근거를 바탕으로 의견을 명확히 설명하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
? 개인정보와 보안 기준을 준수할 수 있는 분","? 경영지도사 보유자
? TOGAF Certification 보유자
? 정보시스템감리사 보유자
? ERP 구축 환경에서 요구사항와 프레젠테이션를 활용해 현업 부서와 우선순위를 조율한 경험자
? EA 및 ISP 실무 활용 경험자","? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우",서류전형 > 필기전형 > 면접전형 > 최종합격
3923,클라우드 전략 IT컨설팅 서비스 운영 인력 신규 구축,142,231,20260625,20260728,16,경력 2년 이상,기간제,대전광역시,학사 이상,"교육 플랫폼을 운영하는 에듀테크 조직에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 클라우드 전략이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 인프라 조직과 배포 안정성을 개선하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 클라우드 전략 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 클라우드 전략 환경의 보고서 작성 및 결과 공유
? 클라우드 전략 환경의 워크숍 진행
? 클라우드 전략 환경의 이행계획 수립 및 결과 공유
? 클라우드 전략 환경의 PMO 지원
? 클라우드 전략 환경의 경영진 보고 및 결과 공유
? 클라우드 전략 환경의 현황 분석
? 클라우드 전략 환경의 요구사항 정의 및 결과 공유
? 클라우드 전략 환경의 개선과제 도출","? 데이터 분석, 클라우드, 보안 활용할 수 있는 분
? 클라우드 전략 또는 유사 환경에서 성능·비용·안정성 중 하나를 수치로 개선한 경험
? 클라우드 전략 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
? 클라우드 전략 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
? 품질과 납기의 균형을 현실적으로 판단하는 분","? TOGAF Certification 보유자
? 정보시스템감리사 보유자
? 클라우드 전략 환경에서 EA와 프레젠테이션를 활용해 인프라 조직과 배포 안정성을 개선한 경험자
? 프레젠테이션 및 프로세스 분석 실무 활용 경험자
? 클라우드 전략 프로젝트 참여 경험자
? 데이터 분석 심화 활용 경험자","? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
3924,데이터 거버넌스 IT컨설팅 서비스 운영 인력 신규 구축,147,231,20260801,20260904,13,경력 무관,무기계약직,전북특별자치도,학력무관,"빠르게 제품을 검증하는 성장 단계 스타트업에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 데이터 거버넌스이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 디자이너와 사용자 흐름을 점검하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 데이터 거버넌스 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 데이터 거버넌스 환경의 개선과제 도출 및 결과 공유
? 데이터 거버넌스 환경의 정보화 전략 수립
? 데이터 거버넌스 환경의 솔루션 비교 및 결과 공유
? 데이터 거버넌스 환경의 보고서 작성
? 데이터 거버넌스 환경의 워크숍 진행 및 결과 공유
? 데이터 거버넌스 환경의 이행계획 수립
? 데이터 거버넌스 환경의 PMO 지원 및 결과 공유
? 데이터 거버넌스 환경의 경영진 보고
? 데이터 거버넌스 환경의 현황 분석 및 결과 공유","? EA, ISP, PMO, 데이터 분석 활용할 수 있는 분
? 데이터 거버넌스 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
? 데이터 거버넌스 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
? 데이터 거버넌스 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
? 데이터 거버넌스 또는 유사 환경에서 성능·비용·안정성 중 하나를 수치로 개선한 경험
? 동료의 피드백을 열린 태도로 반영하는 분","? 정보시스템감리사 보유자
? PMP 보유자
? 경영지도사 보유자
? 데이터 거버넌스 환경에서 ISP와 프레젠테이션를 활용해 디자이너와 사용자 흐름을 점검한 경험자
? 프로세스 분석 심화 활용 경험자
? EA 심화 활용 경험자
? PMO 심화 활용 경험자","? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우",서류전형 > 실무면접 > 최종면접
3925,공공 ISP IT컨설팅 서비스 운영 인력 신규 구축,16,231,20260907,20261012,10,신입·경력,계약직,대전광역시,석사 이상,"다양한 회원사를 지원하는 협회 전산 조직에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 공공 ISP이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 외부 파트너와 기술 일정을 관리하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 공공 ISP 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 공공 ISP 환경의 경영진 보고 및 결과 공유
? 공공 ISP 환경의 현황 분석
? 공공 ISP 환경의 요구사항 정의 및 결과 공유
? 공공 ISP 환경의 개선과제 도출
? 공공 ISP 환경의 정보화 전략 수립 및 결과 공유
? 공공 ISP 환경의 솔루션 비교
? 공공 ISP 환경의 보고서 작성 및 결과 공유
? 공공 ISP 환경의 워크숍 진행
? 공공 ISP 환경의 이행계획 수립 및 결과 공유
? 공공 ISP 환경의 PMO 지원","? 프레젠테이션, 프로세스 분석, 요구사항, EA, ISP 활용할 수 있는 분
? 공공 ISP 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
? 공공 ISP 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
? 공공 ISP 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
? 공공 ISP 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
? 근거를 바탕으로 의견을 명확히 설명하는 분
? 변경사항과 의사결정을 꼼꼼히 기록하는 분","? PMP 보유자
? 경영지도사 보유자
? 공공 ISP 환경에서 PMO와 프레젠테이션를 활용해 외부 파트너와 기술 일정을 관리한 경험자
? ISP 및 PMO 실무 활용 경험자
? 공공 ISP 프로젝트 참여 경험자
? 프레젠테이션 심화 활용 경험자
? 요구사항 심화 활용 경험자
? ISP 심화 활용 경험자","? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
3926,업무 혁신 IT컨설팅 서비스 운영 인력 신규 구축,27,231,20261014,20261119,7,경력 5년 이상,정규직,전북특별자치도,전문학사 이상,"글로벌 사용자를 대상으로 제품을 제공하는 기술기업에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 업무 혁신이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 현업 부서와 우선순위를 조율하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 업무 혁신 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 업무 혁신 환경의 워크숍 진행 및 결과 공유
? 업무 혁신 환경의 이행계획 수립
? 업무 혁신 환경의 PMO 지원 및 결과 공유
? 업무 혁신 환경의 경영진 보고
? 업무 혁신 환경의 현황 분석 및 결과 공유
? 업무 혁신 환경의 요구사항 정의","? 클라우드, 보안, ERP, 프레젠테이션, 프로세스 분석, 요구사항 활용할 수 있는 분
? 기술 관련 전공자 또는 이에 준하는 프로젝트 경험을 보유한 분
? 업무 혁신 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
? 업무 혁신 또는 유사 환경에서 성능·비용·안정성 중 하나를 수치로 개선한 경험
? 업무 혁신 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
? 업무 혁신 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
? 새로운 기술을 목적에 맞게 검증하는 분
? 보안과 개인정보 보호를 기본 원칙으로 지키는 분","? 경영지도사 보유자
? TOGAF Certification 보유자
? 정보시스템감리사 보유자
? 업무 혁신 환경에서 데이터 분석와 프레젠테이션를 활용해 현업 부서와 우선순위를 조율한 경험자","? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
3927,디지털 전환 IT컨설팅 플랫폼 담당자 신규 구축,143,231,20260104,20260210,4,경력,기간제,대전광역시,박사 이상,"공공 서비스를 안정적으로 운영하는 기술 조직에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 디지털 전환이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 인프라 조직과 배포 안정성을 개선하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 디지털 전환 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 디지털 전환 환경의 정보화 전략 수립 및 결과 공유
? 디지털 전환 환경의 솔루션 비교
? 디지털 전환 환경의 보고서 작성 및 결과 공유
? 디지털 전환 환경의 워크숍 진행
? 디지털 전환 환경의 이행계획 수립 및 결과 공유
? 디지털 전환 환경의 PMO 지원
? 디지털 전환 환경의 경영진 보고 및 결과 공유","? ISP 활용할 수 있는 분
? 디지털 전환 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
? 불확실한 상황에서 우선순위를 정할 수 있는 분
? 장애나 실패 사례를 학습 기회로 활용하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","? TOGAF Certification 보유자
? 정보시스템감리사 보유자
? 디지털 전환 환경에서 클라우드와 프레젠테이션를 활용해 인프라 조직과 배포 안정성을 개선한 경험자
? 디지털 전환 프로젝트 참여 경험자
? 오픈소스 기여 또는 기술 발표 경험자","? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우",서류전형 > 필기전형 > 면접전형 > 최종합격
3928,ERP 구축 IT컨설팅 플랫폼 담당자 신규 구축,24,231,20260210,20260320,1,경력 3년 이상,무기계약직,전북특별자치도,학사 이상,"대규모 고객 서비스를 운영하는 디지털 조직에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 ERP 구축이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 디자이너와 사용자 흐름을 점검하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 ERP 구축 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? ERP 구축 환경의 현황 분석 및 결과 공유
? ERP 구축 환경의 요구사항 정의
? ERP 구축 환경의 개선과제 도출 및 결과 공유
? ERP 구축 환경의 정보화 전략 수립
? ERP 구축 환경의 솔루션 비교 및 결과 공유
? ERP 구축 환경의 보고서 작성
? ERP 구축 환경의 워크숍 진행 및 결과 공유
? ERP 구축 환경의 이행계획 수립","? 프로세스 분석, 요구사항 활용할 수 있는 분
? ERP 구축 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
? 변경사항과 의사결정을 꼼꼼히 기록하는 분
? 사용자 영향을 먼저 생각하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
? 개인정보와 보안 기준을 준수할 수 있는 분","? 정보시스템감리사 보유자
? PMP 보유자
? 경영지도사 보유자
? ERP 구축 환경에서 보안와 프레젠테이션를 활용해 디자이너와 사용자 흐름을 점검한 경험자
? PMO 및 데이터 분석 실무 활용 경험자
? 프로세스 분석 심화 활용 경험자","? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
3929,클라우드 전략 IT컨설팅 플랫폼 담당자 신규 구축,111,231,20260319,20260427,18,신입,계약직,대전광역시,학력무관,"기업용 솔루션을 개발하는 전문 소프트웨어 조직에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 클라우드 전략이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 외부 파트너와 기술 일정을 관리하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 클라우드 전략 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 클라우드 전략 환경의 이행계획 수립 및 결과 공유
? 클라우드 전략 환경의 PMO 지원
? 클라우드 전략 환경의 경영진 보고 및 결과 공유
? 클라우드 전략 환경의 현황 분석
? 클라우드 전략 환경의 요구사항 정의 및 결과 공유
? 클라우드 전략 환경의 개선과제 도출
? 클라우드 전략 환경의 정보화 전략 수립 및 결과 공유
? 클라우드 전략 환경의 솔루션 비교
? 클라우드 전략 환경의 보고서 작성 및 결과 공유","? 보안, ERP, 프레젠테이션 활용할 수 있는 분
? 클라우드 전략 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
? 보안과 개인정보 보호를 기본 원칙으로 지키는 분
? 문제를 작은 단위로 나누어 해결하는 분
? 근거를 바탕으로 의견을 명확히 설명하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
? 개인정보와 보안 기준을 준수할 수 있는 분","? PMP 보유자
? 경영지도사 보유자
? 클라우드 전략 환경에서 ERP와 프레젠테이션를 활용해 외부 파트너와 기술 일정을 관리한 경험자
? 요구사항 및 EA 실무 활용 경험자
? 클라우드 전략 프로젝트 참여 경험자
? 코드·모델·데이터 품질 기준을 수립한 경험자
? 프레젠테이션 심화 활용 경험자","? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우",서류전형 > 실무면접 > 최종면접
3930,데이터 거버넌스 IT컨설팅 플랫폼 담당자 신규 구축,89,231,20260425,20260604,15,경력 2년 이상,정규직,전북특별자치도,석사 이상,"의료·연구 데이터를 다루는 전문기관에서 고객의 업무 문제를 IT 전략과 실행안으로 구조화을 담당할 IT컨설팅를 모집합니다.

주요 대상은 데이터 거버넌스이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 현업 부서와 우선순위를 조율하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 데이터 거버넌스 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 데이터 거버넌스 환경의 솔루션 비교 및 결과 공유
? 데이터 거버넌스 환경의 보고서 작성
? 데이터 거버넌스 환경의 워크숍 진행 및 결과 공유
? 데이터 거버넌스 환경의 이행계획 수립
? 데이터 거버넌스 환경의 PMO 지원 및 결과 공유
? 데이터 거버넌스 환경의 경영진 보고
? 데이터 거버넌스 환경의 현황 분석 및 결과 공유
? 데이터 거버넌스 환경의 요구사항 정의
? 데이터 거버넌스 환경의 개선과제 도출 및 결과 공유
? 데이터 거버넌스 환경의 정보화 전략 수립","? PMO, 데이터 분석, 클라우드, 보안 활용할 수 있는 분
? 데이터 거버넌스 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
? 데이터 거버넌스 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
? 장애나 실패 사례를 학습 기회로 활용하는 분
? 품질과 납기의 균형을 현실적으로 판단하는 분
? 새로운 기술을 목적에 맞게 검증하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
? 개인정보와 보안 기준을 준수할 수 있는 분","? 경영지도사 보유자
? TOGAF Certification 보유자
? 정보시스템감리사 보유자
? 데이터 거버넌스 환경에서 프레젠테이션와 프레젠테이션를 활용해 현업 부서와 우선순위를 조율한 경험자
? 데이터 거버넌스 프로젝트 참여 경험자
? PMO 심화 활용 경험자
? 클라우드 심화 활용 경험자
? ERP 심화 활용 경험자","? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
3931,모바일 앱 QA 모집,159,232,20260314,20260425,13,경력 2년 이상,정규직,강원특별자치도,학사 이상,"빠르게 제품을 검증하는 성장 단계 스타트업에서 소프트웨어 품질을 검증하고 결함을 예방을 담당할 QA를 모집합니다.

주요 대상은 모바일 앱이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 기획자와 요구사항을 구체화하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 모바일 앱 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 모바일 앱 환경의 기능 검증 및 결과 공유
? 모바일 앱 환경의 회귀 테스트
? 모바일 앱 환경의 결함 관리 및 결과 공유
? 모바일 앱 환경의 API 테스트
? 모바일 앱 환경의 자동화 테스트 및 결과 공유
? 모바일 앱 환경의 릴리스 검증","? TestRail 활용할 수 있는 분
? 기술 관련 전공자 또는 이에 준하는 프로젝트 경험을 보유한 분
? 모바일 앱 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
? 동료의 피드백을 열린 태도로 반영하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","? ISTQB Foundation 보유자
? CSTS 일반등급 보유자
? 모바일 앱 환경에서 테스트 설계와 테스트 설계를 활용해 기획자와 요구사항을 구체화한 경험자
? 모바일 앱 프로젝트 참여 경험자","? 채용 과정에서 부정한 방법을 사용한 경우
? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
3932,금융 시스템 QA 모집,115,232,20260420,20260602,10,경력 무관,기간제,서울특별시,학력무관,"다양한 회원사를 지원하는 협회 전산 조직에서 소프트웨어 품질을 검증하고 결함을 예방을 담당할 QA를 모집합니다.

주요 대상은 금융 시스템이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 QA 조직과 품질 기준을 합의하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 금융 시스템 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","? 금융 시스템 환경의 개선 회고 및 결과 공유
? 금융 시스템 환경의 테스트 계획
? 금융 시스템 환경의 테스트케이스 작성 및 결과 공유
? 금융 시스템 환경의 기능 검증
? 금융 시스템 환경의 회귀 테스트 및 결과 공유
? 금융 시스템 환경의 결함 관리
? 금융 시스템 환경의 API 테스트 및 결과 공유","? 성능 테스트, 테스트 설계 활용할 수 있는 분
? 금융 시스템 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
? 근거를 바탕으로 의견을 명확히 설명하는 분
? 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
? 개인정보와 보안 기준을 준수할 수 있는 분
? Cypress 기반 문제 해결 경험이 있는 분","? CSTS 일반등급 보유자
? 정보처리기사 보유자
? Agile Tester Extension 보유자
? 금융 시스템 환경에서 Jira와 테스트 설계를 활용해 QA 조직과 품질 기준을 합의한 경험자
? Selenium 및 Cypress 실무 활용 경험자","? 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
? 해외여행 및 근무에 결격사유가 있는 경우
? 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
? 지원서 또는 제출서류를 허위로 기재한 경우
? 학력·경력·자격 등 증빙 내용이 사실과 다른 경우",서류전형 > 실무면접 > 최종면접
